Id,Prediction
0,4000000
1,4000000
2,4000000
3,4000000
4,4000000
5,4000000
6,4000000
7,4000000
8,4000000
9,4000000
10,4000000
11,4000000
12,4000000
13,4000000
14,4000000
15,4000000
16,4000000
17,4000000
18,4000000
19,4000000
20,4000000
21,4000000
22,4000000
23,4000000
24,4000000
25,4000000
26,4000000
27,4000000
28,4000000
29,4000000
30,4000000
31,4000000
32,4000000
33,4000000
34,4000000
35,4000000
36,4000000
37,4000000
38,4000000
39,4000000
40,4000000
41,4000000
42,4000000
43,4000000
44,4000000
45,4000000
46,4000000
47,4000000
48,4000000
49,4000000
50,4000000
51,4000000
52,4000000
53,4000000
54,3500000
55,4000000
56,4000000
57,4000000
58,4000000
59,4000000
60,4000000
61,2500000
62,4000000
63,4000000
64,4000000
65,4000000
66,4000000
67,4000000
68,4000000
69,4000000
70,4000000
71,4000000
72,4000000
73,2500000
74,4000000
75,4000000
76,4000000
77,4000000
78,4000000
79,4000000
80,4000000
81,4000000
82,4000000
83,4000000
84,4000000
85,4000000
86,4000000
87,4000000
88,4000000
89,4000000
90,4000000
91,4000000
92,4000000
93,4000000
94,4000000
95,4000000
96,4000000
97,4000000
98,4000000
99,4000000
100,4000000
101,4000000
102,4000000
103,4000000
104,4000000
105,4000000
106,4000000
107,4000000
108,4500000
109,4000000
110,4000000
111,4000000
112,4000000
113,4000000
114,4000000
115,4000000
116,4000000
117,4000000
118,4000000
119,4000000
120,4000000
121,4000000
122,4000000
123,4000000
124,4000000
125,4000000
126,4000000
127,4000000
128,4000000
129,4000000
130,4000000
131,4000000
132,4000000
133,4000000
134,4000000
135,4000000
136,4000000
137,4000000
138,4000000
139,4000000
140,4000000
141,4000000
142,4000000
143,4000000
144,4000000
145,4000000
146,4000000
147,4000000
148,4000000
149,4000000
150,3500000
151,4000000
152,4000000
153,4000000
154,4000000
155,4000000
156,4000000
157,4000000
158,4000000
159,4000000
160,4000000
161,4000000
162,4000000
163,4000000
164,4000000
165,4000000
166,4000000
167,4000000
168,4000000
169,4000000
170,4000000
171,4000000
172,4000000
173,4000000
174,4000000
175,4000000
176,4000000
177,3500000
178,4000000
179,4000000
180,4000000
181,4000000
182,4000000
183,4000000
184,4000000
185,4000000
186,4000000
187,4000000
188,4000000
189,4000000
190,4000000
191,4000000
192,4000000
193,4000000
194,4000000
195,4000000
196,4000000
197,4000000
198,4000000
199,4000000
200,4000000
201,4000000
202,4000000
203,4000000
204,4000000
205,4000000
206,4000000
207,4000000
208,4000000
