Id,Prediction
0,4171100.0
1,3728600.0
2,3628500.0
3,3429900.0
4,3933500.0
5,4616100.0
6,4161400.0
7,3993300.0
8,4979100.0
9,4106900.0
10,4615100.0
11,4655100.0
12,4482200.0
13,4538600.0
14,4370800.0
15,4772800.0
16,4774100.0
17,3704600.0
18,5158100.0
19,3903800.0
20,3172200.0
21,4918600.0
22,4468500.0
23,5021000.0
24,4880100.0
25,3974000.0
26,3721100.0
27,4772900.0
28,3773600.0
29,4642900.0
30,4351800.0
31,3374400.0
32,3702400.0
33,4798000.0
34,3292900.0
35,4393100.0
36,3950700.0
37,4546600.0
38,3574900.0
39,3933600.0
40,4684700.0
41,4618400.0
42,4859700.0
43,4866300.0
44,5232400.0
45,4212800.0
46,3549100.0
47,3078800.0
48,4812200.0
49,4376800.0
50,4476200.0
51,4056500.0
52,4915800.0
53,3475800.0
54,3507300.0
55,4729300.0
56,5342900.0
57,4114200.0
58,4642500.0
59,4818000.0
60,3022000.0
61,3846200.0
62,4097300.0
63,4254800.0
64,4707600.0
65,5516500.0
66,4491500.0
67,5375900.0
68,5015200.0
69,4685500.0
70,4081800.0
71,3484500.0
72,4369600.0
73,3691100.0
74,5079100.0
75,4450300.0
76,4743000.0
77,4067800.0
78,4643200.0
79,4347400.0
80,5192900.0
81,4680900.0
82,3983200.0
83,4416300.0
84,5239600.0
85,2570000.0
86,4668600.0
87,4736800.0
88,4372900.0
89,3968100.0
90,5099900.0
91,4256300.0
92,3849600.0
93,4392700.0
94,5094700.0
95,3787000.0
96,4480100.0
97,4411700.0
98,3924300.0
99,4863500.0
100,4389200.0
101,3028600.0
102,3869800.0
103,3543900.0
104,4034600.0
105,3464300.0
106,4468800.0
107,4837100.0
108,4802800.0
109,4796600.0
110,4905500.0
111,4415700.0
112,4766800.0
113,4548200.0
114,4025500.0
115,4624200.0
116,3451500.0
117,5036300.0
118,3942200.0
119,4622000.0
120,4963600.0
121,4803000.0
122,4218000.0
123,5277100.0
124,3624900.0
125,3976200.0
126,5122600.0
127,3886300.0
128,4017600.0
129,4541200.0
130,3080700.0
131,4713800.0
132,5146300.0
133,3560400.0
134,4448000.0
135,4117600.0
136,4117300.0
137,4174700.0
138,4391800.0
139,4398900.0
140,5428000.0
141,3104500.0
142,5038100.0
143,3296700.0
144,4766100.0
145,4042200.0
146,4776900.0
147,3511600.0
148,4468600.0
149,4562700.0
150,4101700.0
151,3436900.0
152,5038800.0
153,5509400.0
154,3816500.0
155,4803600.0
156,4976900.0
157,4845600.0
158,3840800.0
159,4070000.0
160,3550000.0
161,4160500.0
162,3926000.0
163,5077200.0
164,5651000.0
165,3554900.0
166,4489000.0
167,3957000.0
168,4249700.0
169,4851600.0
170,4064500.0
171,3425000.0
172,3910000.0
173,4481500.0
174,4779600.0
175,3452800.0
176,5480900.0
177,5001100.0
178,4354400.0
179,3765400.0
180,4438700.0
181,4342500.0
182,4795000.0
183,4152700.0
184,4585900.0
185,3598000.0
186,3831200.0
187,5071100.0
188,5279300.0
189,4786000.0
190,4280300.0
191,4942900.0
192,5155800.0
193,3858700.0
194,4355700.0
195,4565000.0
196,4154100.0
197,3098300.0
198,3912200.0
199,4398700.0
200,4251000.0
201,3928100.0
202,4578300.0
203,4602700.0
204,4995700.0
205,5017200.0
206,4939500.0
207,4328700.0
208,4589100.0
209,4039500.0
210,4707500.0
211,4704400.0
212,3644400.0
213,3481600.0
214,5293400.0
215,2579400.0
216,4615500.0
217,4829000.0
218,4274400.0
219,3152400.0
220,5204100.0
221,4752200.0
222,4961800.0
223,4189400.0
224,4879700.0
225,4352600.0
226,3843100.0
227,5645100.0
228,3354300.0
229,4803100.0
230,4596100.0
231,5427200.0
232,4438900.0
233,4189800.0
234,3662800.0
235,4773900.0
236,4281000.0
237,3741200.0
238,4298800.0
239,4547400.0
240,4409000.0
241,4071700.0
242,3442600.0
243,4435000.0
244,4880800.0
245,4869200.0
246,4163500.0
247,4585500.0
248,4498100.0
249,4349000.0
250,3350600.0
251,4584200.0
252,5322000.0
253,4302300.0
254,4552900.0
255,4045900.0
256,4363200.0
257,4368600.0
258,3723800.0
259,4167200.0
260,4198700.0
261,3992900.0
262,5215200.0
263,4155800.0
264,2867100.0
265,5208100.0
266,4334400.0
267,5743200.0
268,4762300.0
269,4176500.0
270,3927400.0
271,3145700.0
272,4911100.0
273,4562900.0
274,3856800.0
275,5312600.0
276,5483600.0
277,5035600.0
278,4680300.0
279,4197700.0
280,4859600.0
281,4037600.0
282,3415900.0
283,4002800.0
284,4739000.0
285,3022000.0
286,4910300.0
287,4218800.0
288,4582300.0
289,3914200.0
290,4247900.0
291,4390500.0
292,3569800.0
293,4571300.0
294,3882500.0
295,5093700.0
296,4900400.0
297,5300600.0
298,4356500.0
299,4906000.0
300,4497000.0
301,4915600.0
302,4990400.0
303,5074100.0
304,4279700.0
305,4844200.0
306,4054500.0
307,4758900.0
308,2757100.0
309,4313700.0
310,4526600.0
311,3949900.0
312,3510300.0
313,4286000.0
314,3673600.0
315,3911600.0
316,3363600.0
317,4429200.0
318,5240100.0
319,4166700.0
320,4117700.0
321,3639200.0
322,4116100.0
323,4442000.0
324,4494100.0
325,4177900.0
326,4757200.0
327,4508600.0
328,4578300.0
329,5179800.0
330,3572200.0
331,4921600.0
332,4767500.0
333,5231800.0
334,5187700.0
335,4604000.0
336,3224000.0
337,4676500.0
338,4184000.0
339,3680500.0
340,4636800.0
341,4533200.0
342,4705700.0
343,4761800.0
344,4471600.0
345,4050000.0
346,3918100.0
347,5154200.0
348,3513700.0
349,4793600.0
350,4425700.0
351,5157200.0
352,5325800.0
353,4120400.0
354,3853500.0
355,4555100.0
356,4876600.0
357,4420500.0
358,4691300.0
359,4940800.0
360,4541200.0
361,4201600.0
362,4094200.0
363,4553300.0
364,5068900.0
365,3942400.0
366,3163800.0
367,3762100.0
368,3948500.0
369,4779400.0
370,4083400.0
371,4646200.0
372,4564700.0
373,5088400.0
374,3899300.0
375,4513400.0
376,3989900.0
377,3940400.0
378,4965600.0
379,4470700.0
380,4691800.0
381,3979100.0
382,3523900.0
383,4753200.0
384,4005000.0
385,5552100.0
386,4137500.0
387,4809500.0
388,4528000.0
389,4604500.0
390,5066700.0
391,3748800.0
392,3766400.0
393,4487500.0
394,5073300.0
395,3698000.0
396,5219000.0
397,5081100.0
398,5018300.0
399,5129200.0
400,3635700.0
401,3851400.0
402,3813500.0
403,4708400.0
404,3748900.0
405,4384500.0
406,4697900.0
407,4388300.0
408,2879100.0
409,3819700.0
410,3674000.0
411,4069700.0
412,4499400.0
413,5001500.0
414,5117900.0
415,4301900.0
416,5207500.0
417,2944000.0
418,4118700.0
419,3949700.0
420,4427600.0
421,4813500.0
422,4711600.0
423,3933400.0
424,4600000.0
425,4534300.0
426,4430400.0
427,3739300.0
428,4889000.0
429,3592300.0
430,3764800.0
431,4120900.0
432,3064700.0
433,4316700.0
434,3645900.0
435,4622200.0
436,4108600.0
437,3140800.0
438,3586400.0
439,5103700.0
440,4671600.0
441,4723300.0
442,4393700.0
443,4891600.0
444,4523100.0
445,4389900.0
446,5410900.0
447,4379200.0
448,4642700.0
449,5428600.0
450,4988500.0
451,3666200.0
452,3741200.0
453,4981700.0
454,4642700.0
455,4227500.0
456,3443700.0
457,4313500.0
458,4375700.0
459,3142400.0
460,4969400.0
461,4587300.0
462,5002100.0
463,3455000.0
464,4673900.0
465,3831500.0
466,4316000.0
467,3588900.0
468,4244900.0
469,4448100.0
470,4171200.0
471,4568900.0
472,3684500.0
473,4700500.0
474,4895700.0
475,4108600.0
476,3721700.0
477,4789200.0
478,4195200.0
479,4877100.0
480,3988200.0
481,5354700.0
482,3497900.0
483,4584100.0
484,5408600.0
485,3775800.0
486,4517000.0
487,4291300.0
488,4855800.0
489,3865500.0
490,4553300.0
491,3407400.0
492,4661300.0
493,4908500.0
494,4382400.0
495,4293800.0
496,4848200.0
497,4172600.0
498,4124100.0
499,4425300.0
500,4396800.0
501,3032100.0
502,4096400.0
503,5212000.0
504,4048200.0
505,4047500.0
506,4047500.0
507,4572200.0
508,3478500.0
509,4492400.0
510,4980900.0
511,5178300.0
512,2904700.0
513,4951900.0
514,3757800.0
515,3032900.0
516,3550100.0
517,4699700.0
518,4496900.0
519,4571600.0
520,3877900.0
521,5273400.0
522,5156300.0
523,5049000.0
524,4503700.0
525,4836700.0
526,3071200.0
527,4966700.0
528,5387300.0
529,4488100.0
530,3898500.0
531,4258200.0
532,4650700.0
533,3987800.0
534,4721000.0
535,4358400.0
536,4294300.0
537,3765900.0
538,3819500.0
539,5045800.0
540,4600800.0
541,3717200.0
542,3930100.0
543,4113200.0
544,4239900.0
545,4491200.0
546,3231600.0
547,4243300.0
548,3900000.0
549,4330100.0
550,3895600.0
551,4274000.0
552,4251600.0
553,5059700.0
554,4573300.0
555,4598800.0
556,3251900.0
557,4939800.0
558,4133600.0
559,4205900.0
560,4480600.0
561,5389000.0
562,3092600.0
563,4760700.0
564,3606000.0
565,4683800.0
566,3342700.0
567,4950400.0
568,4087300.0
569,3826400.0
570,4651700.0
571,5004100.0
572,4497600.0
573,4676300.0
574,4364800.0
575,3229400.0
576,5420900.0
577,4087400.0
578,4109800.0
579,4526600.0
580,3731800.0
581,4482600.0
