Id,Prediction
0,4220209
1,3572861
2,3553247
3,3392871
4,4072479
5,4416350
6,4022309
7,3839480
8,4992178
9,4003878
10,4736620
11,4619797
12,4370423
13,4573812
14,4232028
15,5010345
16,4601486
17,3789508
18,5594020
19,3759229
20,2769627
21,5149609
22,4418569
23,4671761
24,4928360
25,3915236
26,3619012
27,4856066
28,3709150
29,4846859
30,4296001
31,3243734
32,3352384
33,4838001
34,3295033
35,4521104
36,4018916
37,4870237
38,3333699
39,3810398
40,4721304
41,4570003
42,4846205
43,4863132
44,5297823
45,4298941
46,3506659
47,2831073
48,4767971
49,4534015
50,4413825
51,3817800
52,4944811
53,3496459
54,3481812
55,4705349
56,5461860
57,4121846
58,4625777
59,4905656
60,2964686
61,3799861
62,4148024
63,4069531
64,4852139
65,5665412
66,4330660
67,5750575
68,5190346
69,4764447
70,4154107
71,3380092
72,4363166
73,4003986
74,4974569
75,4357346
76,4726725
77,4082070
78,4757217
79,4531271
80,5021788
81,4831482
82,4009824
83,4431571
84,5580503
85,2262273
86,4760385
87,5050126
88,4445717
89,3944607
90,5202856
91,4179299
92,3689777
93,4185673
94,5392110
95,3706415
96,4553298
97,4691956
98,4081362
99,4644163
100,4340013
101,2834253
102,3838842
103,3567982
104,3750692
105,3445220
106,4572010
107,4894366
108,4716389
109,4864281
110,4887822
111,4342675
112,5101769
113,4575405
114,4104784
115,4542266
116,3355666
117,4962585
118,4151685
119,4761325
120,5073063
121,4705535
122,4156548
123,5286623
124,3454861
125,4167348
126,5206942
127,3825704
128,4145259
129,4465589
130,2910076
131,4879473
132,5009941
133,3633944
134,4399214
135,3950983
136,4350480
137,4147144
138,4413432
139,4514203
140,5565976
141,2980848
142,4809784
143,3073694
144,4891792
145,3903912
146,4688775
147,3565193
148,4494494
149,4697808
150,3925796
151,3243310
152,5239706
153,5564799
154,3651761
155,4938676
156,4827303
157,5083351
158,3877761
159,4087086
160,3378877
161,4188540
162,3733155
163,5305738
164,5719008
165,3512184
166,4320708
167,3703528
168,4435834
169,4892001
170,4058264
171,3374434
172,3880484
173,4675700
174,4886764
175,3298953
176,5440226
177,4831332
178,4431633
179,3757927
180,4269071
181,4246592
182,4610549
183,4125218
184,4837300
185,3496303
186,3892309
187,5156401
188,5206599
189,4585970
190,4338991
191,4786985
192,5190793
193,3880708
194,4696207
195,4688893
196,4252920
197,2773048
198,3762398
199,4439090
200,4257229
201,3895371
202,4314191
203,4909335
204,4833904
205,5137902
206,5012464
207,4424331
208,4733366
209,3918287
210,4685621
211,4784741
212,3555759
213,3619902
214,5531455
215,2316072
216,4781090
217,4979718
218,4268492
219,2925168
220,5308583
221,4822866
222,4809674
223,4138929
224,4782047
225,4488469
226,3516723
227,5436063
228,3322953
229,4966717
230,4511539
231,5740148
232,4308687
233,4324920
234,3702305
235,4586639
236,4421400
237,3668247
238,4305550
239,4537162
240,4590759
241,4087016
242,3538261
243,4411051
244,4939227
245,4801866
246,3980063
247,4685791
248,4413589
249,4345054
250,3094344
251,4687901
252,5324279
253,4127470
254,4329985
255,3825313
256,4520931
257,4436092
258,3786315
259,3926181
260,4350353
261,4087964
262,5258933
263,4490162
264,2556971
265,5154939
266,4241829
267,5692781
268,4952596
269,4171396
270,3946747
271,2900088
272,4977043
273,4756414
274,4054688
275,5617854
276,5513651
277,5293046
278,4801383
279,4316153
280,4784821
281,4020902
282,3346432
283,4040378
284,4597749
285,2963986
286,4939441
287,4319437
288,4475547
289,3792648
290,4211797
291,4483622
292,3562393
293,4717154
294,3626511
295,5266245
296,5274279
297,5480274
298,4703796
299,5013890
300,4571460
301,4954341
302,5023410
303,5305058
304,4284937
305,4940822
306,4220268
307,4722588
308,2514781
309,4067692
310,4550493
311,3874291
312,3379499
313,4295086
314,3531200
315,3913499
316,3118312
317,4586019
318,5291125
319,4024482
320,4065950
321,3684690
322,4233321
323,4452648
324,4434842
325,4209009
326,4876631
327,4554751
328,4738284
329,5275948
330,3316937
331,5154373
332,4648989
333,5253087
334,5245602
335,4539476
336,3097228
337,4594056
338,4156891
339,3663481
340,4762419
341,4633589
342,4828098
343,4844961
344,4585151
345,4127518
346,3838222
347,5355954
348,3285562
349,4753257
350,4500410
351,5116038
352,5221651
353,3877960
354,3847409
355,4527749
356,4964211
357,4557314
358,4868331
359,4756359
360,4465589
361,4182525
362,4154266
363,4439721
364,5033979
365,3769400
366,2863343
367,3909579
368,3997363
369,4985543
370,4143203
371,4634802
372,4776079
373,5359264
374,3679088
375,4595314
376,3786938
377,3842179
378,5093037
379,4722006
380,4863514
381,3918511
382,3458542
383,4832329
384,3982157
385,5422082
386,4018847
387,4758295
388,4636333
389,4411243
390,5178190
