Id,Prediction
0,3969182.502
1,3429489.408
2,3533041.048
3,2904104.668
4,4745533.146
5,4356548.435
6,4215141.307
7,3369902.016
8,5134980.829
9,2922576.057
10,4904926.734
11,5406403.277
12,3674554.646
13,3437143.013
14,4100784.838
15,4699875.608
16,5073856.172
17,4164736.423
18,4282616.395
19,4185826.034
20,2963085.451
21,3901224.152
22,5040562.797
23,5707241.858
24,4660409.163
25,3838392.785
26,3000531.225
27,5922029.932
28,4693445.178
29,5076135.998
30,5927611.775
31,2731142.942
32,3615813.693
33,4775150.357
34,3469140.67
35,4007506.153
36,4081804.896
37,5066455.447
38,2920487.743
39,4175524.217
40,4701363.548
41,4978486.512
42,4747006.78
43,4669996.077
44,5210182.597
45,5113036.366
46,3438143.443
47,2070467.632
48,4787333.323
49,4811747.912
50,4523763.268
51,2308092.533
52,4449979.52
53,3328412.501
54,3255189.088
55,4109388.375
56,6527306.135
57,4167505.788
58,4561926.822
59,5757417.214
60,2893772.085
61,3975792.305
62,4057970.334
63,4361256.235
64,4882090.47
65,5595491.16
66,5474948.478
67,4970103.155
68,5429673.727
69,4404946.586
70,4118020.153
71,3084610.667
72,4889986.092
73,6090126.928
74,5208021.498
75,4604729.936
76,5495445.121
77,5254825.053
78,4515421.685
79,4421482.004
80,5423655.542
81,4354395.78
82,4658408.065
83,4422429.792
84,4327539.82
85,2012380.856
86,4204942.661
87,3974724.649
88,4155669.49
89,3523677.056
90,5451841.451
91,4132250.768
92,3095652.538
93,4587564.323
94,5596249.387
95,3418386.155
96,4584970.443
97,5409399.932
98,5348290.638
99,4259356.728
100,4544329.033
101,2255097.468
102,3800506.808
103,4125357.736
104,4365844.473
105,2794333.319
106,4934574.887
107,4751911.892
108,5168813.603
109,4751664.264
110,5357026.074
111,4011049.18
112,4304371.738
113,4618068.55
114,4075157.362
115,4568083.401
116,3433176.523
117,5135220.71
118,3936001.121
119,5424030.834
120,4352432.38
121,4554138.198
122,3230868.772
123,5738041.448
124,4009855.156
125,4385352.919
126,5047591.729
127,3834948.56
128,6049396.598
129,4280763.909
130,3023433.425
131,5195879.914
132,4668450.153
133,2880186.058
134,4269366.145
135,3878010.135
136,4024843.214
137,3811596.746
138,4668407.721
139,5121065.817
140,5385456.898
141,3078724.637
142,4727717.749
143,3254100.283
144,5334860.073
145,3928933.698
146,4417394.125
147,3462246.546
148,4246004.608
149,5116200.987
150,4229868.333
151,2893723.788
152,5030719.418
153,4972773.998
154,3416011.167
155,5548908.211
156,4616899.478
157,3992629.591
158,3594218.993
159,4012658.82
160,3499313.693
161,5785484.254
162,3834686.807
163,4304753.76
164,7359409.69
165,4008673.366
166,4264013.793
167,3745244.676
168,3264869.162
169,5653141.258
170,4030606.056
171,3496198.298
172,4131533.068
173,3673670.983
174,4462203.48
175,2446508.143
176,5060556.394
177,4101062.499
178,4089652.124
179,3743712.963
180,4674021.909
181,4357974.531
182,4429281.334
183,4013374.605
184,4600780.86
185,3730100.652
186,3401920.938
187,5282883.701
188,4475561.765
189,4613465.781
190,3819634.732
191,4844093.538
192,5517294.906
193,3560360.076
194,4354868.361
195,5234630.409
196,3867438.342
197,2392323.907
198,4499731.651
199,4020124.316
200,4277937.923
201,3911726.837
202,4716898.96
203,4382486.933
204,5731831.723
205,5875438.352
206,5030998.314
207,4498329.603
208,4846829.468
209,3906226.352
210,4740656.687
211,5598941.524
212,4579459.341
213,3945548.213
214,6208160.132
215,2065349.385
216,4531736.974
217,6140374.978
218,3923952.496
219,3165980.458
220,5288152.9
221,4177967.625
222,5380119.693
223,3935501.758
224,4485075.888
225,3994873.956
226,3904644.304
227,6969308.528
228,2991126.903
229,4900604.008
230,4354486.63
231,5522189.934
232,3652283.081
233,4252959.688
234,3978986.543
235,5653192.794
236,4662722.103
237,3417166.726
238,4134117.96
239,4644684.009
240,4655385.848
241,4402346.788
242,3767030.71
243,4814696.315
244,4828713.968
245,4175834.4
246,3393019.107
247,4730308.268
248,5116041.363
249,4278202.309
250,4593106.307
251,5054574.583
252,5147811.889
253,4442555.286
254,4759529.718
255,4110913.846
256,3440253.238
257,5326709.711
258,3711657.503
259,3855437.466
260,4780878.583
261,3928278.164
262,5749717.632
263,4110042.973
264,2269669.972
265,4492530.113
266,4295628.103
267,5734326.325
268,5737479.166
269,4349656.069
270,4071250.883
271,2471409.528
272,5487156.082
273,5254149.769
274,4316882.022
275,5155419.838
276,5773050.866
277,5817663.195
278,4343851.305
279,3678511.521
280,4574276.533
281,5505306.903
282,3344895.907
283,4489023.923
284,5524483.715
285,3281758.088
286,4423853.501
287,3976361.837
288,4817748.08
289,3910823.703
290,3697479.788
291,5191230.733
292,3265467.495
293,4483168.682
294,4303564.444
295,5940618.158
296,4475348.588
297,5216412.483
298,5354412.666
299,5139625.065
300,4868807.873
301,4523503.65
302,4858302.682
303,6220879.593
304,3584741.89
305,4089919.671
306,4426438.764
307,4406140.732
308,1987891.64
309,4388300.753
310,4271728.857
311,3496919.303
312,3947970.6
313,4436890.649
314,3587663.698
315,3413707.665
316,2405266.303
317,4613717.4
318,6193239.798
319,3891714.543
320,4530297.039
321,4364163.13
322,4166589.32
323,4589770.56
324,3630345.342
325,4449212.298
326,3695891.696
327,5286317.883
328,3915449.199
329,5195137.053
330,3063188.308
331,4896960.76
332,4560893.538
333,6154809.63
334,4813936.005
335,4649032.633
336,2901527.27
337,5415634.869
338,5570524.559
339,3135300.781
340,5154403.596
341,5022830.5
342,4864982.804
343,4874613.51
344,4526361.557
345,4508426.083
346,4638936.999
347,5140698.793
348,2606280.902
349,4819100.116
350,4156109.795
351,5010119.348
352,4457076.765
353,2539130.463
354,3544382.941
355,5117694.539
356,5677783.794
357,3622818.902
358,5400545.779
359,4634779.44
360,4280763.909
361,3886681.467
362,4098987.242
363,5277432.119
364,6352758.483
365,3616239.394
366,3015679.96
367,3829835.088
368,3721264.219
369,4908772.942
370,5175998.923
371,4418484.651
372,4897650.78
373,5708073.205
374,4274652.673
375,4366283.996
376,4501531.938
377,5005303.382
378,4905401.02
379,4532224.339
380,5001065.862
381,3825447.325
382,3446210.546
383,4234882.01
384,4901785.658
385,5858710.035
386,3938577.117
387,4460169.339
388,5466579.792
389,4343461.453
390,5076539.283
391,3945798.013
392,4004196.664
393,4945067.109
394,5948174.705
395,3463237.961
396,5039744.197
397,5293554.648
398,4703801.194
399,4934537.6
400,3117121.96
401,2846316.643
402,4224623.622
403,4556095.756
404,3700988.43
405,4486236.138
406,4004470.368
407,4815687.898
408,3154406.343
409,4243855.368
410,3740555.48
411,4324605.346
