Id,Prediction
0,4119437
1,3622378
2,3431263
3,3357004
4,4010504
5,4519938
6,4054684
7,3744772
8,4980917
9,3994832
10,4538253
11,4874007
12,4444045
13,4523761
14,4362891
15,4699367
16,4767009
17,3824289
18,5303220
19,3754444
20,2857540
21,4997130
22,4530411
23,5346856
24,5121877
25,3982015
26,3644819
27,5053749
28,3823392
29,4870328
30,4199879
31,3291981
32,3272735
33,4866566
34,3120382
35,4403082
36,4042206
37,4732174
38,3333881
39,3687050
40,4769450
41,4574217
42,4890547
43,4960860
44,5500626
45,4456253
46,3332639
47,2769463
48,4699068
49,4455197
50,4383128
51,3723740
52,4965424
53,3297224
54,3446794
55,4512295
56,5734392
57,4164077
58,4726470
59,5104429
60,3001960
61,3835939
62,3954158
63,4213637
64,4684947
65,5904209
66,4498255
67,5673937
68,5078245
69,4801706
70,4112653
71,3234367
72,4235367
73,4026164
74,5198116
75,4359952
76,4804560
77,4181808
78,4717331
79,4436023
80,5489966
81,4879478
82,3969713
83,4431512
84,5425455
85,2144928
86,4584982
87,4933114
88,4600509
89,3798820
90,5148560
91,4135553
92,3857731
93,4394953
94,5294376
95,3470050
96,4560339
97,4624075
98,4018559
99,4779448
100,4275650
101,2789877
102,3710702
103,3604250
104,3972097
105,3438673
106,4461421
107,4918840
108,4993348
109,4941294
110,4992823
111,4260359
112,4608120
113,4765511
114,4065375
115,4576268
116,3334583
117,5045153
118,3957770
119,4771187
120,4856859
121,4839395
122,4162421
123,5527190
124,3445508
125,4110670
126,5327575
127,3810418
128,4153273
129,4341396
130,2907740
131,4842405
132,5212790
133,3534008
134,4297351
135,3984561
136,4188702
137,4102494
138,4494844
139,4407509
140,5817226
141,2873809
142,4879339
143,3117212
144,4907201
145,3937474
146,4898785
147,3534132
148,4342547
149,4721213
150,4060171
151,3334896
152,5132996
153,5626631
154,3542550
155,5039782
156,5134195
157,4873769
158,3719969
159,3996646
160,3255947
161,4144539
162,3867483
163,5188391
164,6259923
165,3396696
166,4392628
167,3841135
168,4403213
169,4802585
170,4048400
171,3335853
172,3839847
173,4906760
174,4900522
175,3412659
176,5658159
177,5074897
178,4329160
179,3606600
180,4319516
181,4415958
182,4800749
183,3983055
184,4588857
185,3552633
186,3815076
187,5273350
188,5489486
189,4744921
190,4382866
191,4955427
192,5385360
193,3879138
194,4582104
195,4561257
196,4163711
197,2739043
198,3680360
199,4470808
200,4275510
201,3828595
202,4460978
203,4823926
204,5070088
205,5182488
206,4818248
207,4336847
208,4661495
209,3830780
210,4453044
211,4915516
212,3503844
213,3446974
214,5547475
215,2250406
216,4658939
217,5020781
218,4067682
219,2892294
220,5424649
221,4750606
222,4987791
223,4108616
224,4830504
225,4464571
226,3595897
227,6183822
228,3286916
229,4916850
230,4609024
231,5723087
232,4197106
233,4257361
234,3785018
235,4748067
236,4295203
237,3566981
238,4309798
239,4518966
240,4456477
241,4180469
242,3514655
243,4390808
244,4881294
245,4778803
246,4063248
247,4673292
248,4569699
249,4404292
250,3049275
251,4659009
252,5687407
253,4254631
254,4574909
255,3716634
256,4472785
257,4545679
258,3709201
259,4099567
260,4367702
261,3986393
262,5539559
263,4337446
264,2540043
265,5432967
266,4323259
267,6210203
268,4831892
269,4275797
270,3791275
271,3031203
272,4768605
273,4779836
274,3857653
275,5548289
276,6057965
277,5486500
278,4702767
279,4169931
280,5077851
281,3929725
282,3297962
283,3969474
284,4783096
285,2979135
286,5038642
287,4208981
288,4556851
289,3831256
290,4184604
291,4398467
292,3468605
293,4832741
294,3686923
295,5328331
296,5297039
297,5468192
298,4641783
299,4873773
300,4598666
301,4851560
302,5017766
303,5523069
304,4196702
305,4721003
306,4070255
307,4817197
308,2408133
309,4307209
310,4436153
311,3865608
312,3329781
313,4185623
314,3563359
315,3789764
316,3097629
317,4513540
318,5526822
319,4013863
320,3975565
321,3706709
322,4062775
323,4343958
324,4372985
325,4220852
326,4911138
327,4463977
328,4627580
329,5338216
330,3313850
331,4877142
332,4762595
333,5574292
334,5332630
335,4574137
336,3129727
337,4742775
338,4026303
339,3482813
340,4839088
341,4721670
342,4835185
343,4749483
344,4502840
345,3967207
346,3813023
347,5445151
348,3178229
349,4750381
350,4461416
351,5223980
352,5663532
353,3775282
354,3729756
355,4614663
356,5147954
357,4550030
358,4926444
359,5022623
360,4341396
361,4164557
362,4051176
363,4643687
364,5294742
365,3742328
366,3083956
367,3944333
368,3898180
369,4810446
370,3965783
371,4541062
372,4652735
373,5227964
374,3640660
375,4737586
376,3890594
377,3911085
378,4897073
379,4506794
380,4889856
381,3977323
382,3449021
383,4828803
384,4009655
385,5873235
386,3978377
387,4749841
388,4691630
389,4383019
390,5237649
391,3632762
392,3615169
393,4541561
394,5384220
395,3420880
396,5229770
397,5283033
398,5370717
399,5238733
400,3423316
401,3805173
402,3748669
403,4678641
404,3531813
405,4310411
406,4607013
407,4415973
408,2759413
409,3786882
410,3578825
411,3879105
412,4669047
413,4995808
414,5245428
415,4027977
416,5240173
417,2696814
418,4042563
419,3686189
420,4486477
421,4897590
422,4784213
423,3846203
424,4743194
425,4582594
426,4465474
427,3757575
428,4782753
429,3433338
430,3819128
431,4028245
432,2784629
433,4269477
434,3565590
435,4541326
436,4063919
437,3218679
438,3463581
439,5302490
440,4810467
441,4765965
442,4703913
443,4596889
444,4687607
445,4380782
446,5668810
447,4466169
448,4784403
449,5849623
450,4968379
451,3663441
452,3688362
453,4995430
454,4776903
455,4181303
456,3407954
457,4113492
458,4212346
459,3094502
460,5103778
461,4524927
