Id,Prediction
0,4006005
1,3750716
2,3400640
3,3352207
4,3803605
5,4804997
6,4119817
7,3673628
8,4937638
9,3875444
10,4794230
11,4538071
12,4355561
13,4413078
14,4371739
15,4675290
16,4783838
17,3745409
18,5125085
19,3761976
20,2562920
21,5227882
22,4345789
23,5183922
24,4996680
25,4119370
26,3679511
27,4732084
28,3856005
29,4512583
30,4393586
31,3186699
32,3264999
33,4713371
34,3159627
35,4558955
36,4008328
37,4485909
38,3595729
39,3922685
40,4777928
41,4496937
42,4679656
43,4735983
44,5305164
45,4421934
46,3339741
47,2833020
48,4755948
49,4343857
50,4401909
51,3761295
52,5163457
53,3368066
54,3451511
55,4776514
56,5403919
57,3957837
58,4904621
59,4833896
60,3053598
61,3850764
62,4071554
63,4291720
64,4597608
65,5580608
66,4690281
67,5526203
68,5217486
69,4933807
70,4111601
71,3246114
72,4432182
73,3977830
74,4813077
75,4296024
76,5122798
77,4237556
78,4606078
79,4336499
80,5143062
81,4832924
82,4208738
83,4364064
84,5450323
85,2392301
86,4697830
87,4788047
88,4423455
89,3882129
90,4881982
91,4025723
92,3753116
93,4277362
94,5297954
95,3631498
96,4411361
97,4558806
98,3968583
99,4808463
100,4153728
101,2861623
102,3792376
103,3550215
104,3556362
105,3412651
106,4225575
107,4711620
108,4829703
109,4664739
110,4752653
111,4105536
112,4674657
113,4515472
114,4052742
115,4675876
116,3367559
117,5188892
118,4001614
119,4575506
120,4982993
121,4842396
122,4294736
123,5388401
124,3487620
125,3844507
126,5280879
127,3786010
128,4118548
129,4390473
130,2987737
131,4739999
132,5099906
133,3530697
134,4372776
135,3936335
136,4226889
137,3985251
138,4347270
139,4643387
140,5597540
141,2744820
142,4843075
143,3010827
144,4931340
145,3947276
146,4977949
147,3458339
148,4351124
149,4690805
150,3986974
151,3266853
152,5089495
153,5477010
154,3733611
155,4791621
156,5202793
157,4784503
158,3834335
159,4168988
160,3271038
161,3894331
162,3740173
163,5202445
164,5756224
165,3497384
166,4441847
167,3724594
168,4448089
169,4805676
170,4163937
171,3301282
172,3865779
173,4504160
174,4701581
175,3366037
176,5728276
177,5414799
178,4478854
179,3633669
180,4430842
181,4084826
182,4705089
183,4007535
184,4556021
185,3538110
186,3978817
187,5313557
188,5332290
189,4681327
190,4203358
191,4891164
192,5117398
193,3783369
194,4642020
195,4575624
196,4062268
197,2930464
198,3999895
199,4613133
200,4198545
201,3576557
202,4429817
203,4666174
204,4758444
205,4885396
206,4811708
207,4290055
208,4821946
209,3951122
210,4353526
211,5025709
212,3366075
213,3598295
214,5294450
215,2334622
216,4608216
217,4812304
218,4304866
219,2789776
220,5385605
221,4676548
222,4758267
223,4121435
224,5108516
225,4252005
226,3360409
227,5826543
228,3128097
229,5086418
230,4650338
231,5233048
232,4443091
233,4223294
234,3673065
235,4711272
236,4290289
237,3791796
238,4165005
239,4125952
240,4597674
241,4003552
242,3418792
243,4565911
244,5111020
245,4623645
246,4092950
247,4850980
248,4503709
249,4204041
250,2877819
251,4578860
252,5275513
253,4267617
254,4674771
255,3882720
256,4296802
257,4397967
258,3900957
259,3948094
260,4288935
261,4009992
262,5286413
263,4312085
264,2601158
265,5206838
266,4205889
267,5744736
268,4838667
269,4146017
270,3677600
271,2956253
272,4691262
273,4750640
274,4038381
275,5278336
276,5763227
277,5341868
278,4729614
279,4257604
280,5033034
281,3870186
282,3406489
283,3891344
284,4949268
285,2815062
286,5099689
287,4046655
288,4416018
289,3754100
290,4301032
291,4411172
292,3420235
293,4943147
294,3434110
295,5321199
296,4842036
297,5126218
298,4533789
299,4862421
300,4473930
301,4697182
302,4897147
303,5083505
304,4102884
305,4748667
306,4485092
307,4455797
308,2499607
309,4103059
310,4409858
311,3893375
312,3549894
313,4320554
314,3522444
315,3701147
316,3025317
317,4390447
318,5089352
319,3846592
320,4083531
321,3763815
322,4217812
323,4531022
324,4605551
325,4206936
326,4801971
327,4522442
328,4617653
329,5121272
330,3331531
331,4664513
332,4619248
333,5527720
334,5200946
335,4633329
336,3254685
337,4573670
338,4103853
339,3397037
340,4461695
341,4749652
342,4677426
343,4809913
344,4318316
345,4060852
346,3920610
347,4832277
348,3085849
349,4986072
350,4500911
351,5077448
352,5599140
353,3787994
354,3927022
355,4385274
356,5218348
357,4415523
358,4883747
359,4877468
360,4374018
361,4293800
362,4045559
363,4460881
364,5031409
365,3740745
366,2778411
367,3852207
368,3937989
369,4734037
370,3957578
371,4585530
372,4602534
373,5101606
374,3617935
375,4571670
376,3716343
377,3829120
378,4939244
379,4667215
380,4751864
381,3950157
382,3396077
383,4797304
384,4068601
385,5739632
386,3959618
387,4701670
388,4437343
389,4389700
390,5305875
391,3748530
392,3679438
393,4618976
394,5223894
395,3537869
396,4860681
397,5061334
398,5001782
399,5120907
400,3379841
401,4003071
402,3694924
403,4748926
404,3654121
405,4399933
406,4528689
407,4446621
408,2782869
409,3857645
410,3682999
411,4001236
412,4371561
413,4914294
414,5383195
415,4124562
416,5411236
417,2754570
418,4293695
419,3731438
420,4498334
421,4964330
422,4409875
423,4031407
424,4616445
425,4479681
426,4453371
427,3716421
428,4812526
429,3412962
430,3548716
431,3851239
432,2818793
433,4262414
434,3787247
435,4542053
436,3959792
437,3351428
438,3514730
439,5127490
440,4756480
441,4745786
442,4150235
443,4689404
444,4721578
445,4409978
446,5511865
447,4683684
448,4629223
449,5909686
450,4859680
451,3727330
452,3629281
453,5021100
454,4957580
455,4141282
456,3340067
457,3912411
458,4435685
459,3269736
460,4932360
461,4496915
462,4888247
463,3339574
464,4621202
465,3666511
466,4159412
467,3538298
468,4310711
469,4384324
470,4102711
471,4414555
472,3231790
473,4576832
474,4800100
475,3937013
476,3811895
477,4860489
478,4233633
479,4876405
480,3853057
481,5451662
482,3790066
483,4789470
484,5350227
485,3373109
486,4628531
487,4203869
488,4907049
489,3944519
490,4708203
491,3451246
492,4524860
493,4802332
494,4360622
495,4251185
496,4771686
497,3934630
498,4258215
499,4305940
500,4572674
501,2810859
502,4140557
503,5250423
504,3666185
505,4072527
506,3799718
507,4473810
508,3453231
509,4517445
510,5062180
511,5018417
512,2814002
513,4849871
514,3723074
515,2784725
516,3581333
517,4576518
518,4336774
519,4584829
520,3851101
521,5053641
522,5448734
523,5343393
524,4197101
525,4783665
526,2648681
527,4787086
528,5431200
529,4604495
530,3925530
531,3998975
532,4654441
533,4111321
534,4958138
535,4083466
536,4457542
537,3565919
538,3718211
539,4976278
540,4547471
541,3634447
542,3764535
543,4190251
544,4298991
545,4903278
546,3085093
547,4034311
548,3874450
549,4183373
550,3898993
551,4328929
552,3971363
553,4928421
554,4570057
555,4428374
556,3553601
557,4899411
558,4012096
559,4342724
560,4205660
561,5431603
562,2732544
563,4734030
564,3349192
565,4597488
566,3423585
567,5232527
568,4179789
569,3743024
570,4258331
571,5115939
572,4327920
573,5039073
574,4028457
575,3255251
576,5733167
577,4030458
578,4018322
579,4343897
580,3752872
581,4467010
582,5321172
583,3852989
584,4116823
585,4697219
586,3590232
587,3973360
588,4863107
589,4186408
590,3933606
591,4279746
592,4279711
593,3266648
594,3665792
595,3453030
596,3979391
597,3732590
598,4435965
599,5267039
600,4986215
601,4937013
602,4872332
603,3508278
604,2910367
605,3380788
606,3138479
607,3655058
608,2860422
609,4783217
610,5355994
611,2700985
612,4534425
613,4553620
614,5311199
615,3147477
616,4789283
617,4855868
618,5620508
619,4086028
620,4295065
621,5308050
622,4770419
623,4779779
624,3184380
625,4841342
626,4652310
627,4862248
628,3656920
629,3815783
630,5809469
631,5070894
632,5127850
633,5060610
634,2941024
635,3869646
636,4846596
637,4175044
638,4082798
639,4510484
640,4902165
641,4807633
642,3447754
643,4945051
644,4656427
645,3351782
646,4633899
647,3753310
648,3907636
649,3928978
650,3840992
651,4313536
652,5201210
653,4851034
654,4032170
655,5171126
656,3878694
657,4941554
658,5189262
659,4387092
660,4964808
661,5204710
662,4851354
663,4821549
664,4190931
665,3624615
666,5507411
667,3643581
668,4265555
669,4283729
670,5180441
671,5099278
672,3724521
673,4381285
674,4522634
675,3277173
676,3972534
677,3432099
678,3698054
679,4894046
680,3717874
681,4470458
682,3540114
683,4630530
684,4687667
685,4830314
686,3682549
687,2902349
688,5133415
689,3756751
690,4011315
691,3691308
692,3519501
693,3643878
694,3430335
695,3438884
696,4225017
697,4979912
698,4204450
699,3337998
700,5454847
701,4181993
702,4291438
703,5032798
704,5115542
705,5383450
706,4852396
707,4397170
708,4585702
709,3976872
710,4523636
711,5063353
712,4065725
713,4063783
714,4734977
715,4372349
716,3588072
717,4456166
718,4854871
719,5276264
720,4640652
721,5441990
722,4766927
723,2856787
724,4492992
725,3906009
726,2942849
727,3759626
728,4012605
729,3600645
730,3878386
731,4201082
732,3665622
733,5768494
734,4326550
735,4479561
736,3496456
737,4321608
738,3324206
739,4298249
740,4630268
741,4667165
742,4120279
743,4750011
744,4712784
745,5279293
746,3321784
747,5532469
748,4850372
749,4729605
750,5446757
751,4251356
752,4001304
753,2482340
754,3671890
755,3459953
756,3909860
757,5038359
758,3593643
759,5140140
760,3711567
761,4029107
762,3511031
763,3721036
764,5050270
765,5710944
766,4660409
767,3686239
768,4250082
