Id,Prediction
0,4004311
1,3750359
2,3401114
3,3365949
4,3796296
5,4801989
6,4127164
7,3671783
8,4941671
9,3884926
10,4798687
11,4542532
12,4360165
13,4414934
14,4391522
15,4664086
16,4776254
17,3737345
18,5119766
19,3767788
20,2559795
21,5232704
22,4327187
23,5196935
24,5007834
25,4122600
26,3686303
27,4746684
28,3866863
29,4509066
30,4396410
31,3190716
32,3262015
33,4701920
34,3167075
35,4577118
36,4018567
37,4475748
38,3595128
39,3926244
40,4768403
41,4498284
42,4698619
43,4738360
44,5321053
45,4417724
46,3328303
47,2827628
48,4762612
49,4354414
50,4412465
51,3752515
52,5166427
53,3364024
54,3430771
55,4760776
56,5401920
57,3943088
58,4913042
59,4837155
60,3046621
61,3854945
62,4066980
63,4270379
64,4593082
65,5589031
66,4702859
67,5528477
68,5213552
69,4924765
70,4103704
71,3262184
72,4430558
73,3973287
74,4834776
75,4303915
76,5111714
77,4245219
78,4606647
79,4340388
80,5146121
81,4831368
82,4206867
83,4360872
84,5453495
85,2394215
86,4687027
87,4798645
88,4414037
89,3877176
90,4882923
91,4013996
92,3755288
93,4275837
94,5288577
95,3644984
96,4411652
97,4570293
98,3961818
99,4811870
100,4160442
101,2883955
102,3807536
103,3553124
104,3547541
105,3403746
106,4214800
107,4710151
108,4841186
109,4642724
110,4765943
111,4095380
112,4692224
113,4514583
114,4046936
115,4676251
116,3368476
117,5201612
118,3998843
119,4593649
120,4978245
121,4857360
122,4281570
123,5362250
124,3476770
125,3845182
126,5269232
127,3786999
128,4114183
129,4377272
130,2982824
131,4743958
132,5110934
133,3552090
134,4368482
135,3933683
136,4225451
137,3986972
138,4352561
139,4640884
140,5588424
141,2743743
142,4862892
143,3028045
144,4925887
145,3926928
146,4965231
147,3440480
148,4344336
149,4697302
150,3982643
151,3276130
152,5090505
153,5472975
154,3730794
155,4787520
156,5203023
157,4804851
158,3828173
159,4179572
160,3259459
161,3896700
162,3734946
163,5222071
164,5745481
165,3499159
166,4437560
167,3716296
168,4438953
169,4803104
170,4178701
171,3309913
172,3865994
173,4503876
174,4707408
175,3361883
176,5734502
177,5427472
178,4478539
179,3642077
180,4419792
181,4086816
182,4705318
183,4016589
184,4546639
185,3512624
186,3970707
187,5308150
188,5331598
189,4665330
190,4211934
191,4894586
192,5121171
193,3772600
194,4654337
195,4562867
196,4059048
197,2927354
198,4010459
199,4617850
200,4183083
201,3558667
202,4432964
203,4651140
204,4767174
205,4888310
206,4821674
207,4290905
208,4828532
209,3939228
210,4352590
211,5029375
212,3355044
213,3594976
214,5305311
215,2321562
216,4611841
217,4804334
218,4304519
219,2787651
220,5385253
221,4673198
222,4742900
223,4125528
224,5118449
225,4254686
226,3348525
227,5817924
228,3124713
229,5100264
230,4666126
231,5225773
232,4443701
233,4216596
234,3670579
235,4696397
236,4306608
237,3798640
238,4156121
239,4140427
240,4598334
241,3987989
242,3423759
243,4555083
244,5107054
245,4629869
246,4105112
247,4849665
248,4510192
249,4211981
250,2872418
251,4580571
252,5269700
253,4268020
254,4679233
255,3857165
256,4277430
257,4387015
258,3907019
259,3943702
260,4316623
261,4013281
262,5292850
263,4326445
264,2612699
265,5218047
266,4185041
267,5740784
268,4832113
269,4154335
270,3691387
271,2956528
272,4686168
273,4727653
274,4034911
275,5272887
276,5752283
277,5350759
278,4734310
279,4265967
280,5021699
281,3867616
282,3392376
283,3866094
284,4943637
285,2826959
286,5108173
287,4062528
288,4414748
289,3763038
290,4306732
291,4409647
292,3431502
293,4941271
294,3423115
295,5315110
296,4850768
297,5114424
298,4527102
299,4867637
300,4478910
301,4694955
302,4890219
303,5083433
304,4108697
305,4756072
306,4481159
307,4463785
308,2511234
309,4115898
310,4424686
311,3894380
312,3565321
313,4317633
314,3515176
315,3685959
316,3020990
317,4398192
318,5097268
319,3862322
320,4100703
321,3778169
322,4210378
323,4536942
324,4609993
325,4205036
326,4788521
327,4511529
328,4614074
329,5132824
330,3335829
331,4666928
332,4636525
333,5541952
334,5194288
335,4630006
336,3273531
337,4584844
338,4102337
339,3401562
340,4458481
341,4732589
342,4668933
343,4806220
344,4307252
345,4069817
346,3917825
347,4835105
348,3072481
349,4995697
350,4493895
351,5098684
352,5589119
353,3804381
354,3922515
355,4386685
356,5228740
357,4418534
358,4880725
359,4892829
360,4346727
361,4299814
362,4035253
363,4477448
364,5019978
365,3736908
366,2773478
367,3863706
368,3943909
369,4728948
370,3953961
371,4572799
372,4601930
373,5092211
374,3620783
375,4580678
376,3730516
377,3830431
378,4942015
379,4661155
380,4756920
381,3936187
382,3397600
383,4797148
384,4059173
385,5739951
386,3971874
387,4694164
388,4440322
389,4388664
390,5300467
391,3748368
392,3677888
393,4608788
394,5213932
395,3547364
396,4844668
397,5050403
398,4990508
399,5112406
400,3381957
401,3997420
402,3689656
403,4738538
404,3646936
405,4414370
406,4527996
407,4438469
408,2803369
409,3858436
410,3701751
411,3998538
412,4371743
413,4902269
414,5362584
415,4134205
416,5405387
417,2766077
418,4296403
419,3730386
420,4496863
421,4967054
422,4425773
423,4030935
424,4612057
425,4478750
426,4444914
427,3727283
428,4827673
429,3405672
430,3558806
431,3847633
432,2797816
433,4281099
434,3807021
435,4535871
436,3968191
437,3355053
438,3530460
439,5121241
440,4751407
441,4730478
442,4164475
443,4686520
444,4727708
445,4398501
446,5514730
447,4695779
448,4628891
449,5906964
450,4862301
451,3716461
452,3611336
453,5005760
454,4958861
455,4143481
456,3351417
457,3901066
458,4423100
459,3253242
460,4942148
461,4478440
462,4883202
463,3345091
464,4618816
465,3659185
466,4154904
467,3534972
468,4306620
469,4392831
470,4089709
471,4406419
472,3234222
473,4573160
474,4790844
475,3948632
476,3826713
477,4868115
478,4223609
479,4883304
480,3860767
481,5457895
482,3784436
483,4803849
484,5341130
485,3362099
486,4639939
487,4207898
488,4899130
489,3959899
490,4718408
491,3444051
492,4514998
493,4806640
494,4345720
495,4248251
496,4773191
497,3932923
498,4262424
499,4298383
500,4541613
501,2820013
502,4147506
503,5270652
504,3656599
505,4073541
506,3805991
507,4471483
508,3440485
509,4525201
510,5069321
511,5029077
512,2812350
513,4855757
514,3711568
515,2787640
516,3576140
517,4576300
518,4337837
519,4587174
520,3841444
521,5051409
522,5453495
523,5349715
524,4183464
525,4769316
526,2652076
527,4785665
528,5441638
529,4606017
530,3896397
531,3989532
532,4646852
533,4114575
534,4947881
535,4092010
536,4457958
537,3554615
538,3723235
539,4970651
540,4549399
541,3643791
542,3750567
543,4175932
544,4322808
545,4877350
546,3096544
547,4039203
548,3861306
549,4182698
550,3894016
551,4335646
552,3968837
553,4911004
554,4569322
555,4454895
556,3561389
557,4900790
558,4006382
559,4320995
560,4204834
561,5412477
562,2743194
563,4721646
564,3342393
565,4612996
566,3425979
567,5228884
568,4179216
569,3733918
570,4244670
571,5106182
572,4333180
573,5015318
574,4029482
575,3239497
576,5730653
577,4029838
578,4006249
579,4337250
580,3722226
581,4463275
582,5327558
583,3852933
584,4109799
585,4690235
586,3590609
587,3968568
588,4863503
589,4176224
590,3932473
591,4279794
592,4276083
593,3252767
594,3647432
595,3439594
596,3985054
597,3723758
598,4439799
599,5264148
600,4980457
601,4959425
602,4877826
603,3483811
604,2912451
605,3375020
606,3129648
607,3639916
608,2860303
609,4778309
610,5356705
611,2703788
612,4539396
613,4554975
614,5300493
615,3151404
616,4767095
617,4836204
618,5616449
619,4090713
620,4293900
621,5290746
622,4775753
623,4766531
624,3189117
625,4838912
626,4644233
627,4848035
628,3653903
629,3801007
630,5792875
631,5039131
632,5101705
633,5054643
634,2957160
635,3846606
636,4836147
637,4168498
638,4083526
639,4506339
640,4889306
641,4823452
642,3449032
643,4946120
644,4650711
645,3340730
646,4621127
647,3748730
648,3875443
649,3946639
650,3837730
651,4307436
652,5198351
653,4821629
654,4022229
655,5184177
656,3888217
657,4923748
658,5176591
659,4384903
660,4972026
661,5204744
662,4836919
663,4819180
664,4189651
665,3617400
666,5508531
667,3652564
668,4267094
669,4276542
670,5176581
671,5085237
672,3709573
673,4389354
674,4521909
675,3262026
676,3970920
677,3425945
678,3710519
679,4889139
680,3727971
681,4478897
682,3535865
683,4625634
684,4688438
685,4822535
686,3670439
687,2897999
688,5141890
689,3758774
690,4006355
691,3701242
692,3530429
693,3638750
694,3439638
695,3445845
696,4197458
697,4969206
698,4205561
699,3340795
700,5450091
701,4172924
702,4280638
703,5036146
704,5109075
705,5393960
706,4851115
707,4381600
708,4596853
709,3973067
710,4532549
711,5075857
712,4069224
713,4085215
714,4752578
715,4368918
716,3591234
717,4439604
718,4868359
719,5278765
720,4646981
721,5449783
722,4774345
723,2840261
724,4490138
725,3932285
726,2951825
727,3749882
728,4003663
729,3611384
730,3880702
731,4194969
732,3656504
733,5762603
734,4318708
735,4478459
736,3496591
737,4325834
738,3325423
739,4294146
740,4635281
741,4637969
742,4117224
743,4756253
744,4710823
745,5290372
746,3325147
747,5538779
748,4847547
749,4729952
750,5439314
751,4243542
752,4013127
753,2492481
754,3677868
755,3457031
756,3907203
757,5034289
758,3616531
759,5140284
760,3732158
761,4026291
762,3503655
763,3724087
764,5062949
765,5712220
766,4665730
767,3699838
768,4251102
769,4778474
770,4011249
771,4175334
772,4536042
773,4199390
774,4432232
775,4397653
776,3663460
777,4158435
778,4494024
779,4053395
780,3425632
781,4370667
782,5070864
783,3564502
784,4543372
785,3617435
786,5516113
787,4712040
788,4919990
789,4616825
790,3234754
791,4695388
792,3593237
793,3336424
794,3665955
795,4529809
796,3298735
797,3597709
798,3926089
799,4764579
800,5156180
801,4192145
802,4428470
803,3914257
804,4115988
805,4206800
806,4847860
807,5017548
808,3820351
809,2791083
810,4569914
811,4697912
812,4821192
813,4285172
814,2884759
815,4617026
816,3936033
817,3464299
818,4095991
819,3208147
820,4134435
821,4649484
822,4170914
823,4375583
824,3982864
825,4312124
826,4650521
827,2841490
828,5292094
829,4009233
830,4914928
831,4753882
832,4477982
833,5363102
834,5230775
835,3856332
836,2515856
837,4406731
838,3860148
839,2620375
840,4027343
841,3207704
842,5106680
843,4378398
844,4941144
845,4640164
846,4545518
847,4870823
848,3409800
849,3901320
850,3927264
851,4001819
852,5510766
853,3532318
854,3729206
855,3649131
856,5154692
857,4410651
858,3736013
859,4931891
860,4340993
861,4854881
862,3611865
863,4338562
864,5183255
865,4877950
866,4051683
867,3093445
868,4805146
869,5118182
870,2863610
871,4693518
872,4547411
873,4204625
874,4486185
875,3222852
876,3348852
877,4971583
878,3130318
879,4942698
880,3560488
881,3767458
882,4836053
883,4286158
884,4582608
885,4787875
886,4081246
887,4873724
888,3388475
889,4560236
890,3805944
891,4283774
892,5112531
893,3889204
894,4902020
895,4564829
896,4424615
897,4165678
898,4397595
899,4828804
900,3734315
901,5185079
902,4896632
903,4331908
904,3075117
905,4251904
906,4128893
907,4217926
908,4603823
909,3543056
910,4559271
911,5047310
912,3919142
913,4011438
914,3963866
915,5040205
916,2501759
917,5460858
918,3834587
919,4538841
920,3910050
921,3517578
922,4688459
923,4331048
924,4790644
925,5583952
926,4929201
927,3972104
928,5221642
929,4307124
930,4171429
931,3067949
932,4495282
933,5331558
934,4255198
935,4028028
936,3269727
937,4212957
938,3993730
939,5358259
940,4946395
941,4450316
942,3996239
943,5017833
944,4703434
945,2650113
946,5238480
947,4512806
948,4553529
949,3363098
950,4908742
951,4071240
952,3675703
953,4227272
954,5505972
955,4605119
956,4718481
957,5118724
958,4737388
959,4391408
960,5039678
961,4723552
962,4675836
963,5184164
964,5506187
965,3450106
966,4986235
967,5124745
968,3264461
969,3316648
970,3550414
971,3985099
972,3410282
973,3228799
974,3753816
975,3474411
976,3146758
977,4744602
978,4058128
979,5370907
980,4627863
981,2590294
982,4284242
983,5011863
984,5372634
985,4519343
986,3569569
987,4486481
988,5126183
989,4152757
990,4401483
991,2613780
992,4942802
993,5074142
994,5109965
995,3127698
996,3968475
997,5003013
998,4122646
999,5039461
1000,4379826
1001,3801546
1002,4205260
1003,5380975
1004,5090478
1005,4632466
1006,5623228
1007,4340977
1008,3149095
1009,3866688
1010,3946925
1011,4641506
1012,3909523
1013,4795427
1014,4645779
1015,4887228
1016,4912979
1017,4484889
1018,4094216
1019,4077531
1020,4596443
1021,3840503
1022,4477083
1023,3561893
1024,4413891
1025,4507374
1026,4452575
1027,3904534
1028,4671678
1029,3846793
1030,5799569
1031,3763036
1032,3079035
1033,5061452
1034,4608624
1035,4100716
1036,4538973
1037,3856338
1038,4824531
1039,5302518
1040,4327842
1041,3674951
1042,2979973
1043,4443067
1044,4741740
1045,5126145
1046,4826096
1047,4828651
1048,4132884
1049,4457730
1050,5359456
1051,3819386
1052,4013548
1053,3634408
1054,5391884
1055,2774626
1056,5721498
1057,5031927
1058,2765637
1059,4372042
1060,4614658
1061,4713835
1062,4977401
1063,4638622
1064,4886334
1065,3832259
1066,5046919
1067,4614162
1068,4742234
1069,4283676
1070,4087014
1071,4336950
1072,4634827
1073,5482660
1074,5621777
1075,3910164
1076,4144587
1077,3769911
1078,3403915
1079,5292031
1080,3974737
1081,4185737
1082,3806104
1083,4658062
1084,3727402
1085,2445794
1086,5140403
1087,3766591
1088,4343311
1089,3705222
1090,4689114
1091,3731854
1092,4585905
1093,4364024
1094,4524368
1095,4069689
1096,2717321
1097,4278543
1098,3685735
1099,4403379
1100,4139488
1101,4682704
1102,4084067
1103,4346129
1104,4543605
1105,3978972
1106,3840247
1107,5102897
1108,4510428
1109,4464044
1110,4682099
1111,5003363
1112,4231469
1113,3642810
1114,3804785
1115,3537148
1116,3756860
1117,5430698
1118,4890306
1119,3576381
1120,4382611
1121,2316556
1122,4661732
1123,3737420
1124,3848739
1125,5166110
1126,4775324
1127,2908811
1128,4278935
1129,4325759
1130,4447099
1131,5294300
1132,4181891
1133,3596761
1134,4614050
1135,2758284
1136,4773314
1137,3325369
1138,4870088
1139,4852615
1140,4947892
1141,4488763
1142,4807047
1143,3726906
1144,3675291
1145,4567339
1146,4051963
1147,5393917
1148,4126416
1149,4534717
1150,4189595
1151,2447184
1152,4236604
1153,4738337
1154,4559565
1155,3471669
1156,4364197
1157,5110285
1158,5258228
1159,3936909
1160,4606855
1161,4862793
1162,4923246
1163,4159069
1164,4291155
1165,4277619
1166,4534176
1167,5381260
1168,3473795
1169,5068846
1170,4293179
1171,3894756
1172,2373976
1173,4700564
1174,3662863
1175,4280453
1176,4798911
1177,4628932
1178,4473550
1179,4771932
1180,4621484
1181,4419962
1182,5263602
1183,3678021
1184,3476664
1185,3389298
1186,4737318
1187,3834185
1188,4638147
1189,4500641
1190,4773140
1191,4390089
1192,4139503
1193,3152691
1194,4694945
1195,4606581
1196,4441425
1197,3732810
1198,3994016
1199,4143711
1200,5948562
1201,4673058
1202,3559086
1203,3306755
1204,3607749
1205,3162834
1206,4422812
1207,4318260
1208,4472677
1209,4831848
1210,3809178
1211,3852622
1212,3958684
1213,4932672
1214,4869033
1215,3935118
1216,4174873
1217,3732169
1218,3664867
1219,4628917
1220,4111672
1221,5088287
1222,5112198
1223,4897421
1224,4695201
1225,5278925
1226,4072128
1227,4883826
1228,4080434
1229,5076494
1230,4822957
1231,4863330
1232,3280968
1233,4985092
1234,4730844
1235,3841563
1236,4070203
1237,3152210
1238,4200783
1239,4844159
1240,3966657
1241,3716168
1242,5307711
1243,4673296
1244,4561218
1245,3836838
1246,3770356
1247,4601959
1248,2769595
1249,4613813
1250,4409921
1251,3977318
1252,3888432
1253,4973842
1254,3856968
1255,3770119
1256,4390482
1257,4005508
1258,5525776
1259,4110645
1260,4427655
1261,5208463
1262,4781220
1263,3251246
1264,4545908
1265,3418382
1266,4027288
1267,5437342
1268,3473987
1269,3659913
1270,3515747
1271,4881998
1272,4785392
1273,3121755
1274,3316394
1275,5193060
1276,3570546
1277,3652817
1278,4279553
1279,3662798
1280,4273243
1281,3763455
1282,4281723
1283,3210685
1284,5080609
1285,4973895
1286,2997999
1287,4134279
1288,3929823
1289,2751749
1290,3806849
1291,3813127
1292,5496662
1293,5220651
1294,5023864
1295,4622498
1296,5012831
1297,4591682
1298,3907333
1299,4100447
1300,4741292
1301,3653325
1302,4667640
1303,4887476
1304,3121190
1305,5000039
1306,4656926
1307,4710225
1308,5388432
1309,3627876
1310,5082196
1311,4637101
1312,3482382
1313,4567591
1314,4008672
1315,4570632
1316,4424970
1317,4820262
1318,4839318
1319,5252314
1320,5163549
1321,4347885
1322,4451774
1323,3578176
1324,4811147
1325,3609043
1326,3952175
1327,4771807
1328,4299085
1329,4806594
1330,5726799
1331,3635919
1332,4303499
1333,3516713
1334,4038696
1335,3617687
1336,2887534
1337,4553844
1338,2837128
1339,3541022
1340,3882893
1341,5201704
1342,3848424
1343,2465043
1344,5734709
1345,3137653
1346,4310990
1347,3425988
1348,4650160
1349,3873942
1350,4837580
1351,5443936
1352,4346140
1353,5069045
1354,3530002
1355,3146199
1356,5083091
1357,3873640
1358,5334998
1359,3223418
1360,4055732
1361,5352657
1362,4634299
1363,4620957
1364,4103646
1365,4505830
1366,3725218
1367,3988930
1368,4848690
1369,5237114
1370,4436670
1371,4366142
1372,5800718
1373,4591843
