Id,Prediction
0,4000000.0
1,4000000.0
2,4000000.0
3,4000000.0
4,4000000.0
5,4000000.0
6,3000000.0
7,5000000.0
8,4000000.0
9,2000000.0
10,2000000.0
11,2000000.0
12,4000000.0
13,4000000.0
14,2000000.0
15,4000000.0
16,3000000.0
17,4000000.0
18,2000000.0
19,2000000.0
20,5000000.0
21,6000000.0
22,5000000.0
23,3000000.0
24,2000000.0
25,2000000.0
26,3000000.0
27,3000000.0
28,4000000.0
29,9000000.0
30,5000000.0
31,3000000.0
32,6000000.0
33,2000000.0
34,2000000.0
35,2000000.0
36,2000000.0
37,6000000.0
38,2000000.0
39,4000000.0
40,4000000.0
41,6000000.0
42,3000000.0
43,3000000.0
44,5000000.0
45,2000000.0
46,5000000.0
47,3000000.0
48,6000000.0
49,6000000.0
50,2000000.0
51,6000000.0
52,2000000.0
53,3000000.0
54,3000000.0
55,2000000.0
56,6000000.0
57,5000000.0
58,4000000.0
59,6000000.0
60,3000000.0
61,3000000.0
62,4000000.0
63,2000000.0
64,5000000.0
65,2000000.0
66,2000000.0
67,6000000.0
68,4000000.0
69,3000000.0
70,2000000.0
71,2000000.0
72,4000000.0
73,8000000.0
74,4000000.0
75,5000000.0
76,2000000.0
77,4000000.0
78,4000000.0
79,4000000.0
80,4000000.0
81,8000000.0
82,5000000.0
83,5000000.0
84,5000000.0
85,2000000.0
86,2000000.0
87,2000000.0
88,5000000.0
89,5000000.0
90,4000000.0
91,5000000.0
92,2000000.0
93,6000000.0
94,2000000.0
95,4000000.0
96,2000000.0
97,5000000.0
98,4000000.0
99,3000000.0
100,2000000.0
101,3000000.0
102,4000000.0
103,5000000.0
104,2000000.0
105,2000000.0
106,5000000.0
107,4000000.0
108,3000000.0
109,6000000.0
110,4000000.0
111,6000000.0
112,5000000.0
113,4000000.0
114,4000000.0
115,3000000.0
116,4000000.0
117,6000000.0
118,2000000.0
119,9000000.0
120,6000000.0
121,2000000.0
122,4000000.0
123,5000000.0
124,8000000.0
125,5000000.0
126,6000000.0
127,3000000.0
128,5000000.0
129,3000000.0
130,2000000.0
131,5000000.0
132,4000000.0
133,5000000.0
134,5000000.0
135,2000000.0
136,6000000.0
137,5000000.0
138,6000000.0
139,5000000.0
140,2000000.0
141,2000000.0
142,6000000.0
143,2000000.0
144,4000000.0
145,5000000.0
146,9000000.0
147,2000000.0
148,2000000.0
149,5000000.0
150,4000000.0
151,2000000.0
152,5000000.0
153,4000000.0
154,3000000.0
155,2000000.0
156,2000000.0
157,2000000.0
158,6000000.0
159,2000000.0
160,2000000.0
161,4000000.0
162,2000000.0
163,4000000.0
164,5000000.0
165,2000000.0
166,4000000.0
167,3000000.0
168,5000000.0
169,5000000.0
170,3000000.0
171,4000000.0
172,5000000.0
173,2000000.0
174,3000000.0
175,6000000.0
176,4000000.0
177,6000000.0
178,6000000.0
179,2000000.0
180,5000000.0
181,5000000.0
182,2000000.0
183,5000000.0
184,4000000.0
185,3000000.0
186,2000000.0
187,5000000.0
188,4000000.0
189,3000000.0
190,2000000.0
191,2000000.0
192,5000000.0
193,3000000.0
194,3000000.0
195,2000000.0
196,5000000.0
197,2000000.0
198,6000000.0
199,4000000.0
200,4000000.0
201,6000000.0
202,2000000.0
203,4000000.0
204,3000000.0
205,2000000.0
206,6000000.0
207,2000000.0
208,2000000.0
209,2000000.0
210,2000000.0
211,4000000.0
212,2000000.0
213,4000000.0
214,4000000.0
215,3000000.0
216,6000000.0
217,4000000.0
218,2000000.0
219,2000000.0
220,6000000.0
221,5000000.0
222,2000000.0
223,4000000.0
224,4000000.0
225,5000000.0
226,2000000.0
227,3000000.0
228,3000000.0
229,2000000.0
230,4000000.0
231,2000000.0
232,3000000.0
233,5000000.0
234,4000000.0
235,4000000.0
236,2000000.0
237,2000000.0
238,3000000.0
239,2000000.0
240,2000000.0
241,5000000.0
242,4000000.0
243,3000000.0
244,5000000.0
245,5000000.0
246,2000000.0
247,4000000.0
248,4000000.0
249,2000000.0
250,3000000.0
251,2000000.0
252,5000000.0
253,2000000.0
254,4000000.0
255,2000000.0
256,2000000.0
257,2000000.0
258,6000000.0
259,4000000.0
260,2000000.0
261,5000000.0
262,5000000.0
263,6000000.0
264,2000000.0
265,3000000.0
266,5000000.0
267,2000000.0
268,5000000.0
269,4000000.0
270,3000000.0
271,4000000.0
272,4000000.0
273,5000000.0
274,2000000.0
275,5000000.0
276,2000000.0
277,2000000.0
278,4000000.0
279,2000000.0
280,6000000.0
281,3000000.0
282,4000000.0
283,2000000.0
284,3000000.0
285,5000000.0
286,4000000.0
287,3000000.0
288,2000000.0
289,2000000.0
290,9000000.0
291,5000000.0
292,4000000.0
293,2000000.0
294,2000000.0
295,2000000.0
296,2000000.0
297,6000000.0
298,3000000.0
299,2000000.0
300,5000000.0
301,6000000.0
302,2000000.0
303,8000000.0
304,4000000.0
305,5000000.0
306,2000000.0
307,2000000.0
308,3000000.0
309,4000000.0
310,4000000.0
311,6000000.0
312,5000000.0
313,5000000.0
314,4000000.0
315,4000000.0
316,2000000.0
317,5000000.0
318,6000000.0
319,5000000.0
320,2000000.0
321,4000000.0
322,2000000.0
323,2000000.0
324,4000000.0
325,5000000.0
326,2000000.0
327,4000000.0
328,5000000.0
329,5000000.0
330,5000000.0
331,5000000.0
332,2000000.0
333,2000000.0
334,4000000.0
335,4000000.0
336,3000000.0
337,5000000.0
338,3000000.0
339,6000000.0
340,5000000.0
341,2000000.0
342,5000000.0
343,3000000.0
344,2000000.0
345,4000000.0
346,4000000.0
347,6000000.0
348,4000000.0
349,4000000.0
350,6000000.0
351,2000000.0
352,4000000.0
353,4000000.0
354,4000000.0
355,6000000.0
356,3000000.0
357,3000000.0
358,4000000.0
359,6000000.0
360,3000000.0
361,2000000.0
362,4000000.0
363,5000000.0
364,2000000.0
365,4000000.0
366,3000000.0
367,5000000.0
368,6000000.0
369,4000000.0
370,4000000.0
371,6000000.0
372,5000000.0
373,6000000.0
374,3000000.0
375,2000000.0
376,3000000.0
377,4000000.0
378,5000000.0
379,4000000.0
380,2000000.0
381,4000000.0
382,4000000.0
383,5000000.0
384,5000000.0
385,2000000.0
386,6000000.0
387,3000000.0
388,4000000.0
389,5000000.0
390,6000000.0
391,2000000.0
392,4000000.0
393,6000000.0
394,6000000.0
395,2000000.0
396,6000000.0
397,3000000.0
398,6000000.0
399,2000000.0
400,3000000.0
401,2000000.0
402,4000000.0
403,2000000.0
404,3000000.0
405,4000000.0
